"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"Icics",2.19,6.20,5.90,6.70,2,2,6,0,0,40,5, 20, 109, 5, 0, 14,2,3,47, 163481, 245705, 60491, 223.80, 116212,1986.3,4142,11479,4242,0,0,0,0,0,0,0,86405,127465,51.00,892,35870,48079,57032,60.50,382,14843,28997,61208,3.00,111,9778,0,0,0,0,0
"Wispreaver",4.28,2.40,3.20,11.30,0,1,0,1,8,70,11, 16, 138, 4, 1, 20,4,5,53, 83478, 218151, 96154, 46.07, 96809,1851.2,0,0,1652,2020,14840,5838,24816,17.00,39,13730,0,0,0,0,0,0,0,0,0,0,14383,25863,4.00,80,18684,63257,167472,8.38,312,63740
"Yu Naru",2.48,4.30,5.60,9.60,2,5,2,0,1,30,4, 27, 104, 4, 0, 17,1,1,54, 160517, 258037, 69483, 129.78, 104823,1851.4,3519,2472,11257,0,1266,0,0,0,0,0,25321,26510,51.00,205,7677,28694,48509,60.00,250,11153,102489,171155,2.60,407,49438,4013,11863,13.00,40,1215
"touch tank",3.71,5.90,3.80,8.20,2,2,2,4,0,50,6, 33, 119, 10, 0, 17,4,3,49, 205405, 213967, 57410, 149.87, 121570,1998.7,3596,4237,5556,6598,0,58825,48769,59.75,651,8174,46441,33386,52.50,387,6676,41298,52334,60.50,338,9345,58841,79478,0.00,182,33215,0,0,0,0,0
"pHD Dobas",2.11,5.30,6.50,8.40,0,0,6,0,4,40,2, 11, 203, 5, 1, 14,4,3,57, 177611, 164378, 40102, 20.18, 113906,1955.2,0,10968,0,0,8584,0,0,0,0,0,127795,96143,69.50,1056,8199,0,0,0,0,0,0,0,0,0,0,49816,68235,2.75,127,31903
"TheOriginalBIG",1.76,7.00,7.60,6.40,0,1,4,5,0,20,0, 25, 37, 6, 1, 14,6,1,46, 225562, 232863, 24869, 32.15, 126982,2041.9,0,8038,1991,10390,0,118565,122294,56.20,988,11238,92247,89907,59.50,770,11442,0,0,0,0,0,14750,20662,28.00,5,2189,0,0,0,0,0
"theNamesRichard",2.31,6.30,5.50,6.40,9,1,0,0,0,60,7, 23, 124, 13, 2, 16,1,4,41, 234413, 350723, 57274, 197.38, 135407,2112.9,18822,0,2307,0,0,0,0,0,0,0,0,0,0,0,0,206157,292977,55.00,1921,46101,28256,57746,0.00,49,11173,0,0,0,0,0
"Kaizoku Ryu",3.09,5.30,4.30,8.00,0,1,2,5,2,40,4, 23, 105, 5, 1, 19,4,2,48, 175664, 182682, 42405, 82.60, 116113,1929.8,0,3253,1236,11294,3515,126210,98405,50.20,1007,24799,30713,32105,53.00,281,12300,0,0,0,0,0,1881,9008,1.00,39,2441,16860,43164,8.50,57,2865
"MrBanana211",2.44,6.00,4.80,5.70,2,0,1,7,0,60,5, 11, 94, 25, 3, 17,0,4,44, 167571, 183908, 13185, 75.68, 125482,1791,3735,1611,0,12564,0,127432,112811,63.57,1262,11405,17923,10636,52.00,148,208,22216,60461,52.50,288,1572,0,0,0,0,0,0,0,0,0,0
"Lifestile",3.16,6.10,4.40,7.80,5,0,0,5,0,40,2, 27, 118, 13, 4, 13,4,2,53, 199797, 232493, 34095, 52.37, 134665,2045.5,9254,0,0,11201,0,124801,117721,67.40,1368,19290,0,0,0,0,0,74996,114772,63.00,955,14805,0,0,0,0,0,0,0,0,0,0
"Blipstream",1.93,4.90,6.00,6.70,0,6,0,4,0,20,3, 16, 94, 3, 2, 10,1,1,49, 147894, 224659, 47180, 81.08, 105488,1695.6,0,0,10362,6594,0,62448,55886,51.75,651,10086,0,0,0,0,0,0,0,0,0,0,85446,168773,1.33,504,37094,0,0,0,0,0
"Bum Bum",1.54,4.10,6.80,6.40,3,2,3,1,1,20,0, 7, 132, 5, 1, 9,2,0,49, 140901, 244146, 35431, 104.42, 93882,1896.2,5778,4533,4736,1415,2500,3893,13242,13.00,40,1193,33660,39717,52.33,322,1706,59481,83927,32.33,244,8358,30446,74637,9.50,150,13919,13421,32623,13.00,72,10255
"Squadporks",2.52,5.70,5.00,6.90,6,0,3,1,0,50,9, 4, 75, 11, 0, 15,4,1,45, 209105, 191548, 26478, 49.85, 111704,1862.7,9801,6655,0,2171,0,25210,19544,61.00,135,3178,76698,55694,67.00,555,4648,107197,116310,56.83,893,18652,0,0,0,0,0,0,0,0,0,0
"old woft",3.56,6.20,3.90,7.70,1,0,8,0,1,50,5, 45, 160, 12, 3, 14,3,6,51, 190504, 201444, 36161, 47.18, 127058,1958.6,1740,15559,0,0,2287,0,0,0,0,0,166648,155807,61.75,1551,17328,15295,25033,61.00,184,1440,0,0,0,0,0,8561,20604,0.00,19,17393
"RampageJ5",0.86,3.80,10.10,4.90,3,0,6,0,1,30,0, 8, 42, 5, 1, 13,1,4,33, 186859, 288842, 40588, 210.93, 108466,1956.7,7480,10362,0,0,1725,0,0,0,0,0,87120,139194,31.67,742,24853,89598,124456,40.33,650,10161,0,0,0,0,0,10141,25192,2.00,34,5574
"ToxicK2",2.96,0.90,4.60,12.70,0,0,0,0,10,60,17, 14, 225, 4, 3, 12,3,5,55, 79821, 209618, 71025, 94.37, 102307,2100.3,0,0,0,0,21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79821,209618,3.30,200,71025
"AteEight",2.46,5.10,5.20,7.70,1,8,1,0,0,40,4, 18, 127, 7, 0, 10,2,4,60, 141499, 301313, 90179, 211.52, 115744,1850.1,1842,1433,15226,0,0,0,0,0,0,0,10005,19480,1.00,17,4211,24584,38856,69.00,217,12934,106910,242977,1.75,566,73034,0,0,0,0,0
"Chad Sado",3.16,4.20,4.90,11.30,0,3,0,5,2,60,10, 36, 134, 9, 1, 16,2,5,54, 165235, 250700, 59066, 54.87, 124247,2086.4,0,0,6405,10389,4070,104638,107640,47.40,946,28741,0,0,0,0,0,0,0,0,0,0,43754,108960,5.00,197,30059,16843,34100,9.50,131,266
"AdaroUmll",2.92,11.30,6.50,7.70,9,1,0,0,0,80,19, 20, 128, 16, 5, 21,3,5,51, 286969, 379275, 115867, 53.63, 145362,2073.4,18593,0,2141,0,0,0,0,0,0,0,0,0,0,0,0,247573,331779,42.56,1506,96811,39396,47496,37.00,10,19056,0,0,0,0,0
"Rimon",3.49,8.80,4.50,6.90,3,0,6,0,1,60,7, 9, 130, 8, 2, 19,5,2,51, 205015, 160449, 13632, 34.85, 125779,1919.1,5784,11342,0,0,2065,0,0,0,0,0,139058,85063,64.33,1012,9560,55132,55979,61.67,499,3500,0,0,0,0,0,10825,19407,7.00,52,572
"Sweet Joffrey",1.13,4.10,8.20,5.20,7,0,3,0,0,30,0, 4, 96, 8, 1, 14,3,3,38, 238543, 352198, 24509, 59.92, 113398,1992.1,13421,6500,0,0,0,0,0,0,0,0,89324,84457,50.33,581,5087,149219,267741,51.43,1162,19422,0,0,0,0,0,0,0,0,0,0
"xFierceHalox",4.64,5.00,3.60,11.70,1,8,0,0,1,60,9, 23, 95, 3, 0, 19,3,11,64, 173581, 338705, 117053, 129.32, 125274,2058.3,1880,0,17373,0,1330,0,0,0,0,0,0,0,0,0,0,16574,31901,46.00,170,8278,153689,290134,2.13,671,107334,3318,16670,15.00,36,1441
"Gustomatic",2.52,5.70,5.20,7.40,0,6,0,4,0,70,10, 27, 124, 21, 3, 23,6,7,44, 124283, 233873, 46678, 65.72, 118428,1856.9,0,0,12296,6273,0,53534,51714,58.50,554,5467,0,0,0,0,0,0,0,0,0,0,70749,182159,7.67,398,41211,0,0,0,0,0
"The InternetRed",2.04,4.50,5.50,6.70,0,1,1,8,0,40,4, 18, 84, 13, 1, 14,3,3,46, 194880, 182892, 33619, 42.47, 117960,1934.1,0,1879,1759,15703,0,164414,141399,54.25,1605,25907,15806,18174,60.00,143,1596,0,0,0,0,0,14660,23319,2.00,74,6116,0,0,0,0,0
"Jihad",2.55,5.60,6.40,10.70,0,5,5,0,0,80,0, 47, 124, 3, 4, 18,3,6,51, 147785, 273916, 40571, 103.33, 120510,2002.9,0,10452,9577,0,0,0,0,0,0,0,90005,107080,48.60,802,8577,0,0,0,0,0,57780,166836,4.20,358,31994,0,0,0,0,0
"Azhyan",2.85,6.00,4.60,7.10,0,4,0,6,0,50,33, 50, 204, 10, 2, 20,3,6,45, 204359, 236645, 57407, 55.35, 136742,2166.1,0,0,8405,13256,0,123436,117499,66.50,1466,15112,0,0,0,0,0,0,0,0,0,0,80923,119146,2.00,394,42295,0,0,0,0,0
"DayShadow0919",1.14,3.60,7.40,4.80,1,3,4,2,0,10,0, 18, 100, 9, 1, 9,3,2,39, 141557, 252797, 41581, 51.67, 107279,1881.7,1842,6989,6111,3875,0,30623,38749,52.50,382,4888,57930,89664,50.75,522,5399,6916,28860,27.00,125,1826,46088,95524,6.33,250,29468,0,0,0,0,0
"toothd3cay",4.36,6.10,3.30,8.30,0,3,6,0,1,70,24, 52, 165, 9, 1, 21,2,8,57, 204223, 215793, 66924, 106.48, 133128,1984.2,0,12120,5881,0,1841,0,0,0,0,0,141144,118094,74.17,1286,28064,0,0,0,0,0,53442,83668,2.33,273,35195,9637,14031,9.00,49,3665
"Flipsydee",3.30,4.30,4.60,10.90,6,3,0,0,1,80,6, 29, 137, 14, 1, 23,4,5,48, 194593, 259686, 37968, 124.98, 126696,2168.1,12686,0,7366,0,1629,0,0,0,0,0,0,0,0,0,0,123303,137071,56.33,1049,15376,63767,108138,8.00,240,20599,7523,14477,1.00,14,1993
"lmTryingMyBest",1.81,5.20,5.30,4.40,1,4,1,3,1,50,10, 22, 63, 6, 3, 14,3,3,43, 127669, 229506, 46427, 87.20, 108079,1814.6,2000,2455,6776,4964,1951,30308,43233,57.33,466,5736,35515,41540,63.00,196,2963,8202,24490,56.00,193,815,44934,104622,1.25,289,35570,8710,15621,11.00,42,1343
"HyIton",3.74,4.60,4.70,13.00,2,2,1,0,5,40,12, 27, 164, 4, 0, 10,4,3,62, 149979, 249262, 69018, 72.00, 110539,1887.2,3814,1723,3358,0,9977,0,0,0,0,0,14914,12491,44.00,137,1221,33444,56279,45.50,343,5508,33324,59849,3.00,110,12813,68297,120643,8.60,218,49476
"Myster Fyster",2.01,4.00,7.30,10.70,5,5,0,0,0,20,16, 38, 149, 4, 2, 16,0,4,47, 156849, 319266, 51848, 85.08, 129942,2189,10631,0,11259,0,0,0,0,0,0,0,0,0,0,0,0,82159,144520,48.20,1032,20871,74690,174746,8.40,366,30977,0,0,0,0,0
"UpYourBunghole",2.64,4.20,6.40,12.70,0,1,4,0,5,30,22, 30, 161, 1, 0, 12,3,4,51, 142314, 223979, 48052, 63.87, 116047,2061.7,0,7989,1451,0,11177,0,0,0,0,0,90630,80015,62.50,750,5493,0,0,0,0,0,6013,21382,0.00,75,4608,45671,122582,8.20,198,37951
